SMILES,Name,pIC50
Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](C(=O)O)CC3)C2)c2cc(C(F)(F)F)ccc21,CHEMBL1834641,4.6
CCOC(=O)[C@H]1CC[C@@H](N2CC(NC(=O)CNc3nn(C)c4ccc(C(F)(F)F)cc34)C2)CC1,CHEMBL1834640,5.1
Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](C4CCCCC4)CC3)C2)c2cc(C(F)(F)F)ccc21,CHEMBL1834639,5.51
Cn1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](C#N)CC3)C2)c2cc(C(F)(F)F)ccc21,CHEMBL1834638,4.62
CC(C)[C@H]1CC[C@@H](N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,CHEMBL1834637,5.21
O=C(CNc1n[nH]c2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](n3ccccc3=O)CC2)C1,CHEMBL1834636,4.47
O=C(CNc1n[nH]c2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3ccccc3)CC2)C1,CHEMBL1834631,5.92
CCN/C(=N\S(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,CHEMBL1834350,5.1
CC(C)Oc1ncc(-c2nc(-c3ccc4c(c3)CCNCC4)no2)cc1C#N,CHEMBL1836170,5.5
CC(C)Oc1ccc(-c2nc(-c3cccc4c3OCCN(C(CO)CO)C4)no2)cc1C#N,CHEMBL1836212,5.17
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)cnc2c1CCN(C(CO)CO)C2,CHEMBL1836213,4.9
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)C2,CHEMBL1836215,4.89
CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN(C(CO)CO)CC4)no2)cc1C#N,CHEMBL1836172,4.75
CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN(C(CO)CO)C4)no2)cc1C#N,CHEMBL1836214,4.7
Cc1cccc(Nc2nc(NCCN)ncc2C(N)=O)c1,CHEMBL515757,5.7
Cc1cccc(Nc2nc(N[C@@H]3CCCNC3)ncc2C(N)=O)c1,CHEMBL1834757,5.6
Cc1cccc(Nc2nc(N[C@H]3CCCNC3)ncc2C(N)=O)c1,CHEMBL1834758,5.8
Cc1cccc(Nc2nc(N[C@@H]3CCNC3)ncc2C(N)=O)c1,CHEMBL1835057,6.3
Cc1cccc(Nc2nc(N[C@H]3CCNC3)ncc2C(N)=O)c1,CHEMBL1835058,5.6
Cc1cccc(Nc2nc(NC3CNC3)ncc2C(N)=O)c1,CHEMBL1835059,5.8
Cc1cccc(Nc2nc(NCC3CCCCN3)ncc2C(N)=O)c1,CHEMBL1835060,5.6
Cc1cccc(Nc2nc(NC[C@@H]3CCCN3)ncc2C(N)=O)c1,CHEMBL1835061,6.0
Cc1cccc(Nc2nc(NC[C@H]3CCCN3)ncc2C(N)=O)c1,CHEMBL1835062,5.6
NC(=O)c1cnc(N2CCC[C@H](N)C2)nc1Nc1cccc(C(F)(F)F)c1,CHEMBL1835063,6.1
Cc1cccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(N)=O)c1,CHEMBL1235110,5.5
Cc1cccc(Nc2nc(N[C@H]3CCCC[C@H]3N)ncc2C(N)=O)c1,CHEMBL1835064,5.2
Cc1cccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)c1,CHEMBL1835065,5.4
Cc1cccc(Nc2nc(N[C@@H]3COCC[C@@H]3N)ncc2C(N)=O)c1,CHEMBL1835066,5.1
Cc1cccc(Nc2nc(N[C@@H]3COC[C@@H]3N)ncc2C(N)=O)c1,CHEMBL1835067,5.4
Cc1cccc(Nc2nc(N[C@@H]3CCC(F)(F)C[C@@H]3N)ncc2C(N)=O)c1,CHEMBL1835068,5.5
Cc1cccc(Nc2nc(N[C@@H]3CC(F)(F)CC[C@@H]3N)ncc2C(N)=O)c1,CHEMBL1835069,5.1
Cc1ccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(N)=O)cc1,CHEMBL1835070,4.6
Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)cc1,CHEMBL1835071,4.7
COc1cc(OC)cc(C(=O)NCC2(C#N)CCN(Cc3ccccc3OC)CC2)c1,CHEMBL1836146,6.04
COc1cccc(CN2CCC(C#N)(CNC(=O)c3cc(OC)cc(OC)c3)CC2)c1,CHEMBL1836147,5.82
COc1ccc(CN2CCC(C#N)(CNC(=O)c3cc(OC)cc(OC)c3)CC2)cc1,CHEMBL1836148,5.49
COc1cc(OC)cc(C(=O)NCC2(C#N)CCN(Cc3ccccc3C(F)(F)F)CC2)c1,CHEMBL1836149,5.32
COc1cc(OC)cc(C(=O)NCC2(C#N)CCN(CC3=Cc4ccccc4OC3(C)C)CC2)c1,CHEMBL1836152,5.33
COc1cc(OC)cc(C(=O)NCC2(C#N)CCN(CCc3ccccc3)CC2)c1,CHEMBL1836153,5.8
N#CC1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(CCc2ccccc2)CC1,CHEMBL1836161,6.44
COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccccc2OC)CC1,CHEMBL1836162,5.72
COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2cccc(OC)c2)CC1,CHEMBL1836163,6.51
COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccc(OC)cc2)CC1,CHEMBL1836164,6.32
COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccccc2C(F)(F)F)CC1,CHEMBL1836165,5.3
COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2cccc(C(F)(F)F)c2)CC1,CHEMBL1836166,5.55
COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccc(C(F)(F)F)cc2)CC1,CHEMBL1836167,5.63
COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccccc2OC)CC1,CHEMBL1836247,6.8
COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2cccc(OC)c2)CC1,CHEMBL1836248,6.44
COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccc(OC)cc2)CC1,CHEMBL1836249,6.89
COc1ccccc1CN1CCC(C#N)(CNC(=O)c2cc(CC(C)C)n(-c3ccccc3)n2)CC1,CHEMBL1836255,6.04
COc1cccc(CN2CCC(C#N)(CNC(=O)c3cc(CC(C)C)n(-c4ccccc4)n3)CC2)c1,CHEMBL1836256,5.82
COc1ccc(CN2CCC(C#N)(CNC(=O)c3cc(CC(C)C)n(-c4ccccc4)n3)CC2)cc1,CHEMBL1836257,5.49
CC(C)Cc1cc(C(=O)NCC2(C#N)CCN(CCc3ccccc3)CC2)nn1-c1ccccc1,CHEMBL1836262,5.8
COc1cc(OC)cc(C(=O)NCC2(C(=O)O)CCN(Cc3ccc(C(F)(F)F)cc3)CC2)c1.Cl,CHEMBL1836263,4.92
Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C(C)C)C2)cc1,CHEMBL1836035,4.35
Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C3CCCC3)C2)cc1,CHEMBL1836039,5.64
Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C3CCCCC3)C2)cc1,CHEMBL1836040,5.55
CN(C(=O)c1ccc(-n2cccn2)cc1)[C@@H]1CCN(C2CCC2)C1,CHEMBL1835999,4.6
NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,CHEMBL1835153,4.66
NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N)nc3)ccc12,CHEMBL1835150,6.13
NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,CHEMBL1835149,5.52
NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,CHEMBL1833986,5.09
NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cnc(N)cn3)ccc12,CHEMBL1835148,6.14
NC(=O)c1cnc(NC(C2CC2)C2CC2)c2c1[nH]c1cc(-c3cn[nH]c3)ccc12,CHEMBL1835146,6.0
Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(N[C@H](C4CC4)C(F)(F)F)c23)cn1,CHEMBL1835142,5.47
Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)cnc(NC(C4CC4)C4CC4)c23)cn1,CHEMBL1835141,5.77
C[C@H](Nc1ccc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C(C)(C)C,CHEMBL1835039,4.54
Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(NC4CCCCC4)c23)cn1,CHEMBL1835035,6.21
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],CHEMBL221753,6.97
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,CHEMBL1493,4.62
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,CHEMBL30008,6.22
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL726,5.24
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,CHEMBL1626,6.4
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,CHEMBL1123,4.69
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,CHEMBL516,4.77
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,CHEMBL490,4.98
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,CHEMBL55,4.8
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL567,5.38
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,CHEMBL597,4.7
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL728,5.73
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,CHEMBL58,5.45
CCN(CC)CCOCCC1=CCC2CC1C2(C)C,CHEMBL1630579,5.23
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CHEMBL422,5.21
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,CHEMBL809,5.08
Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)NCc1cccnc1)C2=O,CHEMBL1910126,4.1
Cc1nc2cn(Cc3ccccc3)cc2c(-c2ccc(Cl)cc2Cl)c1CN,CHEMBL1909986,4.85
Cl.O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCC(c2ccccc2)CC1,CHEMBL1914835,5.46
Cc1ccc(N2CCN(CC(O)COc3ccccc3C(=O)CCc3ccccc3)CC2)cc1.Cl,CHEMBL1914844,5.37
CC(C)(C)c1cc(C(=O)Nc2nc(CN)cs2)n(Cc2ccccc2)n1,CHEMBL1917511,5.43
COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1916545,4.4
COc1ncc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1916544,4.09
COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1914480,4.51
COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,CHEMBL1916542,4.72
COc1ccc2c(C)cc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,CHEMBL1916540,4.64
COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,CHEMBL1916539,4.47
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)OC2,CHEMBL1916538,4.38
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CC2,CHEMBL1916537,4.54
COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CS2,CHEMBL1916536,5.22
N#Cc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,CHEMBL1824041,4.39
O=C1COc2ccccc2N1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,CHEMBL1916535,4.7
COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CO2,CHEMBL1916534,4.89
COc1ccc2ncc(F)c(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2n1,CHEMBL1916533,5.4
COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1916532,5.17
COc1ccc2nccc(NC(=O)[C@H]3CC[C@H](NCc4ccc5c(c4)OCCO5)CC3)c2c1,CHEMBL1926762,4.6
COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1926763,4.62
COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4ccc5c(c4)OCCO5)CC3)c2n1,CHEMBL1926765,4.6
COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cnc5c(c4)OCCO5)CC3)c2n1,CHEMBL1926766,4.28
COc1ccc2nccc(NC(=O)[C@H]3CC[C@H](NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1926864,4.54
Cc1ccc2cccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1926867,5.7
COc1ccc2nccc([C@@H](O)CN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1927161,5.0
COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,CHEMBL1927162,5.26
COc1ccc2ncc(Cl)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1927163,5.7
COc1ccc2ncc(F)c([C@@H](O)CN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1927165,4.7
COc1ccc2ncc(F)c(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2n1,CHEMBL1927167,5.31
COc1ccc2ncc(C#N)c(CCN3CCC(NCc4cc5c(cn4)OCS5)CC3)c2c1,CHEMBL1235773,6.0
COc1ccc2nccc([C@@H](O)CN3CCC(NCc4ccc5c(c4)OCCO5)CC3)c2c1,CHEMBL548279,4.4
COc1ccc2ncc(C#N)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1927164,5.1
COc1ccc2ncc(F)c([C@H](O)CN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1927166,4.2
COc1ccc2ncc(F)c(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@@H](O)C3)c2n1,CHEMBL1927168,5.31
COc1ccc2ncc(F)c(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2n1,CHEMBL1927170,4.53
O=S1(=O)CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1,CHEMBL1935425,5.16
CN(C)C(=O)CN1CCCC(c2nc3ccccc3n2CCOc2ccccc2)C1,CHEMBL1935439,6.35
Cc1ccc(Cn2c([C@H]3CNCCO3)nc3ccccc32)cc1,CHEMBL1935441,5.64
Fc1ccc(Cn2c([C@H]3CNCCO3)nc3ccccc32)cc1,CHEMBL1935442,5.47
Cc1ccc(Cn2c(C3CNCCO3)nc3ccccc32)cc1C,CHEMBL1935443,5.68
Cc1ccc(Cn2c(C3CNCCS3)nc3ccccc32)cc1,CHEMBL1935444,6.03
Fc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1,CHEMBL1935446,6.05
COc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1,CHEMBL1935447,5.82
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCCOC1)NCC3,CHEMBL1935601,4.93666666667
CC1(C)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21,CHEMBL1935594,6.0
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)CNCC3,CHEMBL1935590,6.0
CC(=O)N[C@@H]1CC2(CCN(Cc3ccc4c(c3)c3ccccc3n4C(N)=O)CC2)c2ccccc21,CHEMBL1934130,5.7
COCCS(=O)(=O)c1ccc(-c2ccc(CCN3CCC[C@H]3C)cc2)cc1,CHEMBL1934520,5.13
C[C@@H]1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)CCO)cc2)cc1,CHEMBL1934521,5.11
COCCCS(=O)(=O)c1ccc(-c2ccc(CCN3CCC[C@H]3C)cc2)cc1,CHEMBL1934523,4.96
C[C@@H]1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)CC3CCOCC3)cc2)cc1,CHEMBL1934525,5.51
C[C@@H]1CCCN1CCCOc1ccc(C2=NNC(=O)C(C)(C)C2)cc1,CHEMBL1935114,4.7
CCN(C)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(CCCOC)CC2)cc1,CHEMBL1939744,4.89
CCN(C)C(=O)c1ccc([C@H](c2cccnc2)N2CCN(Cc3cscn3)CC2)cc1,CHEMBL1938410,4.82
CCN(C)C(=O)c1ccc([C@H](c2cccnc2)N2CCN(Cc3ccccn3)CC2)cc1,CHEMBL1939753,4.89
Cc1n[nH]c(=O)cc1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,CHEMBL1945845,5.16
O=c1cc(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)cn[nH]1,CHEMBL1945844,5.7
CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2ccccn2)cc1,CHEMBL1946016,5.41
CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2cccnc2)cc1,CHEMBL1946017,5.89
CCN(C)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2ccccc2NC(C)=O)cc1,CHEMBL1946019,4.92
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(F)c2)cc1,CHEMBL339457,5.52
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccn2)cc1,CHEMBL1946619,4.48
CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2ccccn2)cc1,CHEMBL1946620,4.8
CN(C)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2ccccn2)cc1,CHEMBL1946621,4.75
O=c1ccc(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)n[nH]1,CHEMBL1950643,5.1
O=c1ccc(-c2ccc(OC3CCN(C4CCC4)CC3)nc2)n[nH]1,CHEMBL1950736,5.05
C[C@H]1CC(=O)NN=C1c1ccc(OC2CCN(C3CCC3)CC2)cc1,CHEMBL1950747,4.57
CC1(C)CC(c2ccc(OC3CCN(C4CCC4)CC3)cc2)=NNC1=O,CHEMBL1950743,4.68
COc1cc(/C=C2\CCCN3C2=NO[C@]3(CO)c2ccc(F)cc2)ccc1-n1cnc(C)c1,CHEMBL1950434,5.48
COc1cc(/C=C2\CCCN3C2=NOC3(C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,CHEMBL1950433,6.13
COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,CHEMBL1224151,5.92
COc1cc(/C=C2\CCCN3C2=NOC[C@@H]3c2cc(F)c(F)c(F)c2)ccc1-n1cnc(C)c1,CHEMBL1950535,6.0
COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1,CHEMBL1951032,4.89
CCCOc1sc(C(=O)N2CCC(c3cccc(CN)c3)CC2)c(C)c1Br,CHEMBL1951453,6.0
Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(-c2ccnc(N3CCNCC3)c2)cc1Cl,CHEMBL1230468,4.55
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,CHEMBL1951612,5.235
Cn1c(=O)c2c(c(C#N)c(N3CCC[C@H](N)C3)n2Cc2ccccc2)n(C)c1=O,CHEMBL1951597,5.37
CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,CHEMBL1951599,5.05
CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1cnc3ccccc3n1)c(=O)n2C,CHEMBL1951601,5.3
CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1ncccc1C#N)c(=O)n2C,CHEMBL1951602,4.77
CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,CHEMBL1951604,4.55
CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(CC(=O)c1cccc(OC)c1)c(=O)n2C,CHEMBL1951603,5.89
CC#CCn1c(N2CCC[C@@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CHEMBL1951605,4.66
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,CHEMBL1951608,5.72
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1cn3ccccc3n1)c(=O)n2C,CHEMBL1951610,5.75
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CHEMBL1951613,4.92
FC(F)(F)Oc1cccc(-n2nnc3ccc(NCC4CCNCC4)nc32)c1,CHEMBL1952113,5.0
CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1.O=S(=O)(O)O,CHEMBL1952141,5.5
COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(OC(F)(F)F)c1,CHEMBL1952142,5.5
COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(N(C)C)c1,CHEMBL1952143,4.5
FC(F)(F)Oc1cccc(-n2nnc3cc(Cl)c(NCC4CCNCC4)nc32)c1,CHEMBL1952144,6.4
CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(Cc3ccnc4ccccc34)c(=O)c21,CHEMBL1951431,5.38
O=C(N1CCCCC1)N1CC(O[C@@H](c2ccc(Cl)cc2)c2cccnc2Cl)C1,CHEMBL555563,4.51
CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,CHEMBL1950346,5.7
CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,CHEMBL1950351,5.51
CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOC1)CC2,CHEMBL1950487,4.89
CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOC1)CC2,CHEMBL1950488,4.6
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3C)CCN(C3CCOCC3)C2)CC1,CHEMBL1950489,5.59
Cn1c2c(c3cc(C(=O)N4CCCCC4)ccc31)CN(C1CCOCC1)CC2,CHEMBL1950490,4.75
COc1cc(OC(C)C)cc(S(=O)(=O)c2ccc3c(c2)O[C@H]2CNCC[C@@H]32)c1.Cl,CHEMBL1949930,5.48
CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3n2)CC1,CHEMBL1957497,4.0
CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccc(F)c(F)c2)c(Cl)c1,CHEMBL1957676,5.96
CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2cccnc2)c(Cl)c1,CHEMBL1957677,5.32
CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)c(Cl)c1,CHEMBL1957790,5.24
CCC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)c(Cl)c1,CHEMBL1957791,5.55
COC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)c(Cl)c1,CHEMBL1957792,4.99
CCOC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)c(Cl)c1,CHEMBL1957793,5.5
CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)c(C)c1,CHEMBL1957795,5.38
CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@]23OC(=O)c2cc(F)c(F)cc23)c(C)c1,CHEMBL1957796,4.89
CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)c(C)c1,CHEMBL1957788,5.29
O=C(c1cccn2ccnc12)N1CCN(CCc2ccc(F)cc2F)CC1,CHEMBL1957816,5.72
CN[C@H]1CC[C@@H](N2CCc3ccc(NC(=N)c4cccs4)cc32)CC1,CHEMBL1956107,4.89
CN1CCC[C@H]1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21,CHEMBL1956112,5.33
Cc1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,CHEMBL243001,5.795
Cc1nc2ncc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,CHEMBL1956989,5.51
Cc1nc2ccc(Oc3ccc(F)cc3)nc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,CHEMBL1956988,5.495
Cc1nc2ccc(Oc3ccc(Cl)cc3F)nc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,CHEMBL1956991,5.89
COc1ccc2cccc(Oc3ccc4nc(C)n(C[C@H]5CCCN(C(C)C)C5)c(=O)c4n3)c2n1,CHEMBL1956995,4.87
Cc1nc2cnc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,CHEMBL1956998,5.89
Cc1nc2cnc(Oc3ccc(Cl)cc3F)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,CHEMBL1956999,6.89
Cc1nc2cnc(Oc3ccc4ncsc4c3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,CHEMBL1957001,5.62
Cc1nc2cnc(Oc3ccc(F)c4cccnc34)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,CHEMBL1957002,5.025
